715.00,813.95
716.00,811.07
717.00,809.87
718.00,809.95
719.00,809.95
720.00,809.95
721.00,809.95
722.00,815.18
723.00,816.32
724.00,816.62
725.00,817.06
726.00,817.06
727.00,817.06
728.00,814.48
729.00,812.12
730.00,811.67
731.00,812.04
732.00,812.11
733.00,812.11
734.00,812.11
735.00,811.73
736.00,812.21
737.00,811.78
738.00,809.63
739.00,806.49
740.00,806.49
741.00,806.49
742.00,803.10
743.00,800.60
744.00,800.60
745.00,798.51
746.00,797.53
747.00,797.53
748.00,797.53
749.00,798.20
750.00,798.12
751.00,799.43
752.00,804.89
753.00,806.50
754.00,806.50
755.00,806.50
756.00,803.81
757.00,802.46
758.00,801.40
759.00,801.69
760.00,801.69
761.00,801.69
762.00,801.69
763.00,809.13
764.00,802.33
765.00,802.71
766.00,804.33
767.00,804.33
768.00,804.33
769.00,804.33
770.00,805.91
771.00,810.01
772.00,814.21
773.00,818.83
774.00,818.89
775.00,818.89
776.00,818.89
777.00,818.89
778.00,818.50
779.00,819.81
780.00,820.10
781.00,815.81
782.00,815.81
783.00,815.81
784.00,816.91
785.00,816.15
786.00,814.56
787.00,815.91
788.00,815.65
789.00,815.65
790.00,815.65
791.00,816.69
792.00,819.10
793.00,821.52
794.00,821.72
795.00,818.38
796.00,818.38
797.00,818.38
798.00,817.00
799.00,819.27
800.00,817.96
801.00,817.69
802.00,818.00
803.00,818.00
804.00,818.00
805.00,817.64
806.00,817.81
807.00,817.88
808.00,817.88
809.00,817.78
810.00,817.78
811.00,817.78
812.00,817.59
813.00,816.92
814.00,816.10
815.00,815.19
816.00,814.13
817.00,814.13
818.00,814.13
819.00,816.04
820.00,818.33
821.00,820.76
822.00,819.68
823.00,819.70
824.00,819.70
825.00,819.70
826.00,820.12
827.00,819.83
828.00,819.61
829.00,818.70
830.00,817.86
831.00,817.86
832.00,817.86
833.00,817.76
834.00,818.02
835.00,818.37
836.00,818.46
837.00,818.62
838.00,818.62
839.00,818.62
840.00,818.69
841.00,818.49
842.00,820.44
843.00,820.91
844.00,821.34
845.00,821.34
846.00,821.34
847.00,821.34
848.00,821.73
849.00,821.82
850.00,821.70
851.00,821.14
852.00,821.14
853.00,821.14
854.00,820.63
855.00,820.78
856.00,819.51
857.00,819.51
858.00,819.51
859.00,819.51
860.00,819.51
861.00,820.21
862.00,820.93
863.00,822.57
864.00,825.28
865.00,828.92
866.00,828.92
867.00,828.92
868.00,829.32
869.00,828.81
870.00,827.96
871.00,827.44
872.00,827.93
873.00,827.93
874.00,827.93
875.00,829.47
876.00,831.24
877.00,834.30
878.00,838.25
879.00,836.96
880.00,836.96
881.00,836.96
882.00,835.40
883.00,837.31
884.00,838.28
885.00,837.27
886.00,836.86
887.00,836.86
888.00,836.86
889.00,838.04
890.00,839.14
891.00,841.00
892.00,841.25
893.00,841.70
894.00,841.70
895.00,841.70
896.00,841.27
897.00,841.33
898.00,841.92
899.00,843.24
900.00,842.23
901.00,842.23
902.00,842.23
903.00,842.23
904.00,842.21
905.00,842.83
906.00,842.64
907.00,842.33
908.00,842.33
909.00,842.33
910.00,842.92
911.00,843.08
912.00,842.22
913.00,841.86
914.00,840.93
915.00,840.93
916.00,840.93
917.00,841.12
918.00,841.93
919.00,842.00
920.00,841.44
921.00,840.37
922.00,840.37
923.00,840.37
924.00,840.37
925.00,839.56
926.00,838.03
927.00,834.96
928.00,833.19
929.00,833.19
930.00,833.19
931.00,833.19
932.00,833.16
933.00,833.35
934.00,831.28
935.00,826.61
936.00,826.61
937.00,826.61
938.00,828.94
939.00,826.90
940.00,824.76
941.00,822.87
942.00,821.00
943.00,821.00
944.00,821.00
945.00,820.13
946.00,818.73
947.00,819.64
948.00,818.05
949.00,817.92
950.00,817.92
951.00,817.92
952.00,817.92
953.00,818.45
954.00,820.42
955.00,820.24
956.00,822.34
957.00,822.34
958.00,822.34
959.00,822.14
960.00,823.12
961.00,822.79
962.00,822.28
963.00,821.04
964.00,821.04
965.00,821.04
966.00,818.44
967.00,817.49
968.00,817.49
969.00,817.18
970.00,816.68
971.00,816.68
972.00,816.68
973.00,816.34
974.00,815.75
975.00,815.80
976.00,815.62
977.00,815.62
978.00,815.62
979.00,815.62
980.00,815.89
981.00,814.53
982.00,812.69
983.00,812.57
984.00,811.91
985.00,811.91
986.00,811.91
987.00,812.39
988.00,813.64
989.00,815.40
990.00,815.84
991.00,814.94
992.00,814.94
993.00,814.94
994.00,814.94
995.00,814.40
996.00,813.93
997.00,813.88
998.00,813.76
999.00,813.76
1000.00,813.76
1001.00,815.20
1002.00,816.58
1003.00,816.77
1004.00,817.40
1005.00,816.29
1006.00,816.29
1007.00,816.29
1008.00,816.18
1009.00,816.30
1010.00,816.08
1011.00,817.64
1012.00,818.81
1013.00,818.81
1014.00,818.81
1015.00,817.80
1016.00,818.21
1017.00,819.24
1018.00,820.02
1019.00,820.26
1020.00,820.26
1021.00,820.26
1022.00,821.62
1023.00,824.34
1024.00,827.86
1025.00,833.10
1026.00,837.21
1027.00,837.21
1028.00,837.21
1029.00,838.63
1030.00,841.82
1031.00,842.70
1032.00,841.53
1033.00,839.46
1034.00,839.46
1035.00,839.46
1036.00,840.23
1037.00,841.51
1038.00,841.32
1039.00,842.00
1040.00,843.00
1041.00,843.00
1042.00,843.00
1043.00,843.65
1044.00,844.40
1045.00,842.54
1046.00,840.06
1047.00,836.80
1048.00,836.80
1049.00,836.80
1050.00,835.59
1051.00,835.38
1052.00,836.40
1053.00,836.01
1054.00,834.83
1055.00,834.83
1056.00,834.83
1057.00,834.83
1058.00,835.33
1059.00,836.72
1060.00,838.32
1061.00,841.41
1062.00,841.41
1063.00,841.41
1064.00,842.60
1065.00,843.48
1066.00,841.32
1067.00,840.05
1068.00,838.55
1069.00,838.55
1070.00,838.55
1071.00,837.62
1072.00,837.79
1073.00,836.18
1074.00,833.19
1075.00,831.25
1076.00,831.25
1077.00,831.25
1078.00,831.25
1079.00,829.09
1080.00,826.84
1081.00,825.17
1082.00,825.87
1083.00,825.87
1084.00,825.87
1085.00,825.87
1086.00,826.45
1087.00,828.74
1088.00,830.49
1089.00,828.46
1090.00,828.46
1091.00,828.46
1092.00,829.08
1093.00,830.74
1094.00,828.67
1095.00,828.76
1096.00,828.42
1097.00,828.42
1098.00,828.42
1099.00,828.66
1100.00,829.03
1101.00,829.29
1102.00,829.56
1103.00,830.00
1104.00,830.00
1105.00,830.00
1106.00,830.37
1107.00,830.85
1108.00,831.10
1109.00,831.10
1110.00,831.49
1111.00,831.49
1112.00,831.49
1113.00,831.91
1114.00,824.68
1115.00,825.00
1116.00,827.60
1117.00,829.72
1118.00,829.72
1119.00,829.72
1120.00,831.06
1121.00,830.16
1122.00,827.95
1123.00,827.70
1124.00,826.47
1125.00,826.47
1126.00,826.47
1127.00,827.33
1128.00,829.95
1129.00,831.60
1130.00,831.27
1131.00,831.27
1132.00,831.27
1133.00,831.27
1134.00,833.18
1135.00,835.38
1136.00,838.33
1137.00,838.87
1138.00,837.07
1139.00,837.07
1140.00,837.07
1141.00,837.07
1142.00,840.36
1143.00,843.69
1144.00,841.52
1145.00,843.70
1146.00,843.70
1147.00,843.70
1148.00,846.61
1149.00,847.61
1150.00,850.26
1151.00,852.68
1152.00,855.54
1153.00,855.54
1154.00,855.54
1155.00,855.49
1156.00,856.65
1157.00,857.56
1158.00,859.30
1159.00,857.83
1160.00,857.83
1161.00,857.83
1162.00,856.41
1163.00,857.16
1164.00,855.76
1165.00,852.22
1166.00,848.82
1167.00,848.82
1168.00,848.82
1169.00,848.27
1170.00,848.43
1171.00,847.04
1172.00,845.73
1173.00,845.37
1174.00,845.37
1175.00,845.37
1176.00,846.20
1177.00,848.15
1178.00,848.52
1179.00,848.90
1180.00,849.41
1181.00,849.41
1182.00,849.41
1183.00,851.88
1184.00,853.63
1185.00,855.32
1186.00,855.48
1187.00,854.71
1188.00,854.71
1189.00,854.71
1190.00,856.99
1191.00,857.85
1192.00,858.87
1193.00,861.33
1194.00,859.65
1195.00,859.65
1196.00,859.65
1197.00,858.95
1198.00,861.13
1199.00,862.41
1200.00,863.06
1201.00,865.36
1202.00,865.36
1203.00,865.36
1204.00,865.92
1205.00,866.96
1206.00,866.40
1207.00,865.63
1208.00,863.77
1209.00,863.77
1210.00,863.77
1211.00,863.77
1212.00,865.89
1213.00,867.81
1214.00,868.95
1215.00,869.22
1216.00,869.22
1217.00,869.22
1218.00,870.14
1219.00,872.57
1220.00,876.21
1221.00,880.23
1222.00,878.18
1223.00,878.18
1224.00,878.18
1225.00,876.00
1226.00,874.30
1227.00,871.60
1228.00,868.96
1229.00,869.15
1230.00,869.15
1231.00,869.15
1232.00,866.78
1233.00,868.80
1234.00,866.25
1235.00,866.25
1236.00,866.25
1237.00,866.25
1238.00,866.25
1239.00,871.87
1240.00,874.37
1241.00,874.35
1242.00,877.38
1243.00,876.55
1244.00,876.55
1245.00,876.55
1246.00,878.20
1247.00,876.32
1248.00,875.78
1249.00,876.21
1250.00,877.90
1251.00,877.90
1252.00,877.90
1253.00,877.90
1254.00,880.63
1255.00,882.97
1256.00,882.24
1257.00,881.07
1258.00,881.07
1259.00,881.07
1260.00,881.33
1261.00,878.87
1262.00,880.25
1263.00,881.07
1264.00,879.35
1265.00,879.35
1266.00,879.35
1267.00,877.45
1268.00,875.17
1269.00,874.74
1270.00,875.75
1271.00,873.52
1272.00,873.52
1273.00,873.52
1274.00,871.11
1275.00,869.95
1276.00,870.55
1277.00,872.96
1278.00,872.66
1279.00,872.66
1280.00,872.66
1281.00,872.66
1282.00,876.36
1283.00,876.62
1284.00,877.22
1285.00,875.99
1286.00,875.99
1287.00,875.99
1288.00,874.81
1289.00,873.06
1290.00,871.02
1291.00,871.93
1292.00,871.94
1293.00,871.94
1294.00,871.94
1295.00,873.74
1296.00,875.28
1297.00,873.78
1298.00,872.54
1299.00,873.91
1300.00,873.91
1301.00,873.91
1302.00,873.91
1303.00,875.59
1304.00,875.32
1305.00,874.81
1306.00,873.64
1307.00,873.64
1308.00,873.64
1309.00,873.64
1310.00,875.95
1311.00,878.80
1312.00,881.23
1313.00,880.49
1314.00,880.49
1315.00,880.49
1316.00,880.49
1317.00,883.81
1318.00,887.30
1319.00,891.28
1320.00,891.44
1321.00,891.44
1322.00,891.44
1323.00,897.12
1324.00,897.51
1325.00,895.84
1326.00,892.82
1327.00,893.36
1328.00,893.36
1329.00,893.36
1330.00,891.76
1331.00,894.03
1332.00,894.50
1333.00,894.50
1334.00,894.98
1335.00,894.98
1336.00,894.98
1337.00,896.68
1338.00,897.32
1339.00,897.77
1340.00,895.56
1341.00,897.63
1342.00,897.63
1343.00,897.63
1344.00,898.35
1345.00,900.78
1346.00,905.53
1347.00,917.53
1348.00,916.14
1349.00,916.14
1350.00,916.14
1351.00,916.14
1352.00,920.10
1353.00,919.32
1354.00,917.13
1355.00,919.13
1356.00,919.13
1357.00,919.13
1358.00,922.21
1359.00,928.25
1360.00,944.55
1361.00,947.22
1362.00,946.83
1363.00,946.83
1364.00,946.83
1365.00,946.83
1366.00,949.51
1367.00,955.12
1368.00,962.60
1369.00,970.65
1370.00,970.65
1371.00,970.65
1372.00,972.03
1373.00,963.93
1374.00,960.19
1375.00,949.35
1376.00,948.23
1377.00,948.23
1378.00,948.23
1379.00,957.54
1380.00,958.46
1381.00,953.63
1382.00,954.64
1383.00,958.31
1384.00,958.31
1385.00,958.31
1386.00,958.59
1387.00,959.18
1388.00,959.15
1389.00,960.25
1390.00,960.91
1391.00,960.91
1392.00,960.91
1393.00,962.50
1394.00,970.08
1395.00,974.88
1396.00,974.23
1397.00,975.90
1398.00,975.90
1399.00,975.90
1400.00,977.35
1401.00,980.54
1402.00,981.09
1403.00,972.80
1404.00,966.78
1405.00,966.78
1406.00,966.78
1407.00,971.22
1408.00,976.76
1409.00,972.75
1410.00,972.93
1411.00,979.16
1412.00,979.16
1413.00,979.16
1414.00,982.84
1415.00,981.45
1416.00,981.26
1417.00,984.88
1418.00,987.00
1419.00,987.00
1420.00,987.00
1421.00,987.00
1422.00,990.52
1423.00,991.22
1424.00,991.52
1425.00,988.96
1426.00,988.96
1427.00,988.96
1428.00,991.98
1429.00,993.68
1430.00,994.77
1431.00,995.01
1432.00,994.99
1433.00,994.99
1434.00,994.99
1435.00,994.50
1436.00,996.76
1437.00,996.96
1438.00,998.18
1439.00,998.49
1440.00,998.49
1441.00,998.49
1442.00,998.49
1443.00,999.51
1444.00,999.73
1445.00,1000.13
1446.00,999.77
1447.00,999.77
1448.00,999.77
1449.00,999.77
1450.00,1001.14
1451.00,1001.62
1452.00,1002.25
1453.00,1002.63
1454.00,1002.63
1455.00,1002.63
1456.00,1003.44
1457.00,1003.47
1458.00,1002.49
1459.00,1001.23
1460.00,1000.69
1461.00,1000.69
1462.00,1000.69
1463.00,1003.24
1464.00,1001.73
1465.00,998.16
1466.00,998.15
1467.00,997.87
1468.00,997.87
1469.00,997.87
1470.00,995.93
1471.00,990.16
1472.00,983.29
1473.00,974.04
1474.00,974.04
1475.00,974.04
1476.00,974.04
1477.00,979.87
1478.00,986.17
1479.00,994.57
1480.00,992.88
1481.00,988.94
1482.00,988.94
1483.00,988.94
1484.00,986.71
1485.00,987.22
1486.00,985.39
1487.00,984.06
1488.00,984.96
1489.00,984.96
1490.00,984.96
1491.00,984.96
1492.00,990.10
1493.00,986.96
1494.00,987.65
1495.00,987.65
1496.00,987.65
1497.00,987.65
1498.00,987.65
1499.00,994.31
1500.00,994.50
1501.00,998.68
1502.00,997.06
1503.00,997.06
1504.00,997.06
1505.00,997.06
1506.00,1003.44
1507.00,1003.86
1508.00,1002.59
1509.00,1005.63
1510.00,1005.63
1511.00,1005.63
1512.00,1011.59
1513.00,1011.72
1514.00,1010.34
1515.00,1015.10
1516.00,1018.99
1517.00,1018.99
1518.00,1018.99
1519.00,1019.17
1520.00,1024.89
1521.00,1026.08
1522.00,1026.78
1523.00,1026.89
1524.00,1026.89
1525.00,1026.89
1526.00,1027.61
1527.00,1028.14
1528.00,1026.30
1529.00,1024.89
1530.00,1021.29
1531.00,1021.29
1532.00,1021.29
1533.00,1022.93
1534.00,1021.30
1535.00,1022.28
1536.00,1024.17
1537.00,1023.07
1538.00,1023.07
1539.00,1023.07
1540.00,1027.54
1541.00,1028.58
1542.00,1027.57
1543.00,1030.67
1544.00,1029.50
1545.00,1029.50
1546.00,1029.50
1547.00,1033.41
1548.00,1034.34
1549.00,1035.43
1550.00,1035.04
1551.00,1036.71
1552.00,1036.71
1553.00,1036.71
1554.00,1038.49
1555.00,1039.06
1556.00,1039.81
1557.00,1039.90
1558.00,1040.70
1559.00,1040.70
1560.00,1040.70
1561.00,1041.28
1562.00,1041.83
1563.00,1042.03
1564.00,1042.61
1565.00,1042.42
1566.00,1042.42
1567.00,1042.42
1568.00,1043.50
1569.00,1044.07
1570.00,1044.99
1571.00,1045.44
1572.00,1046.09
1573.00,1046.09
1574.00,1046.09
1575.00,1046.76
1576.00,1047.24
1577.00,1047.65
1578.00,1048.40
1579.00,1048.00
1580.00,1048.00
1581.00,1048.00
1582.00,1048.00
1583.00,1049.08
1584.00,1049.22
1585.00,1048.42
1586.00,1046.00
1587.00,1046.00
1588.00,1046.00
1589.00,1042.20
1590.00,1045.23
1591.00,1046.92
1592.00,1046.92
1593.00,1046.92
1594.00,1046.92
1595.00,1046.92
1596.00,1050.12
1597.00,1047.35
1598.00,1046.55
1599.00,1047.48
1600.00,1048.89
1601.00,1048.89
1602.00,1048.89
1603.00,1050.73
1604.00,1054.41
1605.00,1054.03
1606.00,1052.90
1607.00,1053.59
1608.00,1053.59
1609.00,1053.59
1610.00,1054.43
1611.00,1055.31
1612.00,1054.53
1613.00,1054.29
1614.00,1054.80
1615.00,1054.80
1616.00,1054.80
1617.00,1058.90
1618.00,1061.55
1619.00,1061.55
1620.00,1062.56
1621.00,1062.40
1622.00,1062.40
1623.00,1062.40
1624.00,1063.41
1625.00,1063.53
1626.00,1061.63
1627.00,1061.10
1628.00,1062.08
1629.00,1062.08
1630.00,1062.08
1631.00,1065.78
1632.00,1066.24
1633.00,1066.61
1634.00,1065.88
1635.00,1066.47
1636.00,1066.47
1637.00,1066.47
1638.00,1066.47
1639.00,1068.18
1640.00,1068.91
1641.00,1069.47
1642.00,1068.94
1643.00,1068.94
1644.00,1068.94
1645.00,1069.80
1646.00,1071.19
1647.00,1072.24
1648.00,1073.06
